label_name,label,image_path,class_name,class
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_11.jpg,svk,9
fakes,1,/data/users/soteria/MIDV2020/fakes/srb_passport_03.jpg_fake_5_27.jpg,srb,8
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_02.jpg,alb,0
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_00.jpg_fake_3_104.jpg,aze,1
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_35.jpg,grc,5
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_18.jpg_fake_0_101.jpg,lva,6
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_35.jpg,rus,7
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_19.jpg,fin,4
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_26.jpg,alb,0
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_48.jpg,fin,4
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_53.jpg_fake_4_93.jpg,grc,5
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_05.jpg,rus,7
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_05.jpg,svk,9
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_83.jpg_fake_1_11.jpg,rus,7
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_22.jpg,fin,4
fakes,1,/data/users/soteria/MIDV2020/fakes/svk_id_12.jpg_fake_8_40.jpg,svk,9
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_87.jpg,alb,0
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_47.jpg,aze,1
fakes,1,/data/users/soteria/MIDV2020/fakes/fin_id_38.jpg_fake_7_96.jpg,fin,4
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_12.jpg_fake_6_29.jpg,alb,0
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_90.jpg_fake_3_17.jpg,aze,1
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_50.jpg,alb,0
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_13.jpg,rus,7
reals,0,/data/users/soteria/MIDV2020/reals/est_id_99.jpg,est,3
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_24.jpg_fake_4_75.jpg,grc,5
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_33.jpg_fake_2_75.jpg,esp,2
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_17.jpg_fake_3_22.jpg,aze,1
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_32.jpg_fake_0_71.jpg,lva,6
reals,0,/data/users/soteria/MIDV2020/reals/est_id_79.jpg,est,3
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_99.jpg_fake_3_84.jpg,aze,1
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_59.jpg_fake_0_105.jpg,lva,6
fakes,1,/data/users/soteria/MIDV2020/fakes/est_id_83.jpg_fake_9_65.jpg,est,3
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_48.jpg,esp,2
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_62.jpg,svk,9
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_77.jpg_fake_1_102.jpg,rus,7
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_92.jpg_fake_0_53.jpg,lva,6
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_23.jpg,grc,5
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_84.jpg_fake_3_92.jpg,aze,1
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_53.jpg_fake_6_46.jpg,alb,0
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_24.jpg,lva,6
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_68.jpg,rus,7
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_23.jpg_fake_2_104.jpg,esp,2
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_72.jpg,lva,6
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_49.jpg,srb,8
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_71.jpg,lva,6
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_61.jpg,fin,4
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_09.jpg,rus,7
fakes,1,/data/users/soteria/MIDV2020/fakes/svk_id_66.jpg_fake_8_83.jpg,svk,9
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_39.jpg,alb,0
fakes,1,/data/users/soteria/MIDV2020/fakes/est_id_73.jpg_fake_9_7.jpg,est,3
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_20.jpg,lva,6
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_01.jpg_fake_1_15.jpg,rus,7
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_83.jpg_fake_6_74.jpg,alb,0
reals,0,/data/users/soteria/MIDV2020/reals/est_id_53.jpg,est,3
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_78.jpg_fake_4_9.jpg,grc,5
fakes,1,/data/users/soteria/MIDV2020/fakes/fin_id_96.jpg_fake_7_58.jpg,fin,4
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_78.jpg,alb,0
fakes,1,/data/users/soteria/MIDV2020/fakes/srb_passport_81.jpg_fake_5_101.jpg,srb,8
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_79.jpg,alb,0
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_98.jpg_fake_0_80.jpg,lva,6
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_94.jpg_fake_4_82.jpg,grc,5
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_90.jpg_fake_3_44.jpg,aze,1
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_42.jpg_fake_1_13.jpg,rus,7
fakes,1,/data/users/soteria/MIDV2020/fakes/srb_passport_38.jpg_fake_5_83.jpg,srb,8
reals,0,/data/users/soteria/MIDV2020/reals/est_id_84.jpg,est,3
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_69.jpg,lva,6
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_19.jpg_fake_0_100.jpg,lva,6
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_02.jpg_fake_6_44.jpg,alb,0
fakes,1,/data/users/soteria/MIDV2020/fakes/est_id_29.jpg_fake_9_41.jpg,est,3
fakes,1,/data/users/soteria/MIDV2020/fakes/svk_id_47.jpg_fake_8_113.jpg,svk,9
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_70.jpg,grc,5
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_15.jpg,grc,5
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_00.jpg,rus,7
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_79.jpg,svk,9
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_15.jpg,esp,2
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_96.jpg_fake_1_75.jpg,rus,7
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_88.jpg,rus,7
fakes,1,/data/users/soteria/MIDV2020/fakes/srb_passport_51.jpg_fake_5_91.jpg,srb,8
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_96.jpg_fake_6_86.jpg,alb,0
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_60.jpg,aze,1
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_82.jpg_fake_6_96.jpg,alb,0
fakes,1,/data/users/soteria/MIDV2020/fakes/est_id_69.jpg_fake_9_73.jpg,est,3
fakes,1,/data/users/soteria/MIDV2020/fakes/srb_passport_09.jpg_fake_5_112.jpg,srb,8
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_02.jpg,grc,5
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_87.jpg,aze,1
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_25.jpg_fake_6_22.jpg,alb,0
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_53.jpg_fake_2_106.jpg,esp,2
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_64.jpg_fake_4_114.jpg,grc,5
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_32.jpg,lva,6
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_81.jpg_fake_2_70.jpg,esp,2
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_57.jpg_fake_2_32.jpg,esp,2
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_44.jpg_fake_2_94.jpg,esp,2
fakes,1,/data/users/soteria/MIDV2020/fakes/srb_passport_65.jpg_fake_5_44.jpg,srb,8
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_45.jpg,alb,0
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_58.jpg_fake_6_23.jpg,alb,0
fakes,1,/data/users/soteria/MIDV2020/fakes/srb_passport_91.jpg_fake_5_90.jpg,srb,8
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_36.jpg_fake_3_21.jpg,aze,1
fakes,1,/data/users/soteria/MIDV2020/fakes/srb_passport_77.jpg_fake_5_58.jpg,srb,8
fakes,1,/data/users/soteria/MIDV2020/fakes/svk_id_30.jpg_fake_8_18.jpg,svk,9
reals,0,/data/users/soteria/MIDV2020/reals/est_id_32.jpg,est,3
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_91.jpg,lva,6
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_81.jpg,srb,8
fakes,1,/data/users/soteria/MIDV2020/fakes/fin_id_64.jpg_fake_7_103.jpg,fin,4
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_31.jpg_fake_0_40.jpg,lva,6
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_05.jpg,grc,5
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_37.jpg_fake_2_20.jpg,esp,2
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_71.jpg,alb,0
reals,0,/data/users/soteria/MIDV2020/reals/est_id_60.jpg,est,3
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_67.jpg,aze,1
fakes,1,/data/users/soteria/MIDV2020/fakes/svk_id_51.jpg_fake_8_85.jpg,svk,9
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_24.jpg,fin,4
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_62.jpg,alb,0
fakes,1,/data/users/soteria/MIDV2020/fakes/svk_id_25.jpg_fake_8_82.jpg,svk,9
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_90.jpg_fake_3_96.jpg,aze,1
fakes,1,/data/users/soteria/MIDV2020/fakes/fin_id_34.jpg_fake_7_17.jpg,fin,4
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_13.jpg,lva,6
reals,0,/data/users/soteria/MIDV2020/reals/est_id_16.jpg,est,3
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_02.jpg_fake_1_52.jpg,rus,7
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_51.jpg_fake_2_48.jpg,esp,2
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_77.jpg_fake_1_24.jpg,rus,7
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_17.jpg_fake_0_97.jpg,lva,6
reals,0,/data/users/soteria/MIDV2020/reals/est_id_22.jpg,est,3
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_16.jpg,grc,5
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_98.jpg_fake_6_104.jpg,alb,0
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_52.jpg,lva,6
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_91.jpg_fake_4_36.jpg,grc,5
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_57.jpg_fake_1_33.jpg,rus,7
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_20.jpg,aze,1
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_47.jpg_fake_3_3.jpg,aze,1
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_11.jpg,grc,5
fakes,1,/data/users/soteria/MIDV2020/fakes/est_id_10.jpg_fake_9_44.jpg,est,3
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_55.jpg_fake_4_12.jpg,grc,5
fakes,1,/data/users/soteria/MIDV2020/fakes/srb_passport_27.jpg_fake_5_87.jpg,srb,8
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_43.jpg_fake_2_8.jpg,esp,2
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_33.jpg_fake_2_1.jpg,esp,2
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_79.jpg,srb,8
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_53.jpg_fake_4_70.jpg,grc,5
reals,0,/data/users/soteria/MIDV2020/reals/est_id_09.jpg,est,3
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_66.jpg,fin,4
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_25.jpg_fake_3_38.jpg,aze,1
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_68.jpg,esp,2
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_47.jpg,fin,4
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_30.jpg,srb,8
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_16.jpg,rus,7
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_29.jpg_fake_2_80.jpg,esp,2
fakes,1,/data/users/soteria/MIDV2020/fakes/srb_passport_27.jpg_fake_5_6.jpg,srb,8
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_90.jpg,fin,4
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_59.jpg_fake_4_16.jpg,grc,5
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_29.jpg_fake_6_9.jpg,alb,0
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_52.jpg,srb,8
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_68.jpg,svk,9
fakes,1,/data/users/soteria/MIDV2020/fakes/svk_id_65.jpg_fake_8_24.jpg,svk,9
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_55.jpg,srb,8
fakes,1,/data/users/soteria/MIDV2020/fakes/est_id_21.jpg_fake_9_59.jpg,est,3
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_26.jpg_fake_4_52.jpg,grc,5
fakes,1,/data/users/soteria/MIDV2020/fakes/srb_passport_62.jpg_fake_5_26.jpg,srb,8
fakes,1,/data/users/soteria/MIDV2020/fakes/srb_passport_72.jpg_fake_5_72.jpg,srb,8
fakes,1,/data/users/soteria/MIDV2020/fakes/srb_passport_95.jpg_fake_5_81.jpg,srb,8
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_01.jpg_fake_6_56.jpg,alb,0
fakes,1,/data/users/soteria/MIDV2020/fakes/svk_id_88.jpg_fake_8_94.jpg,svk,9
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_12.jpg,fin,4
fakes,1,/data/users/soteria/MIDV2020/fakes/svk_id_34.jpg_fake_8_70.jpg,svk,9
fakes,1,/data/users/soteria/MIDV2020/fakes/est_id_90.jpg_fake_9_112.jpg,est,3
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_77.jpg,fin,4
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_85.jpg,alb,0
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_48.jpg_fake_1_62.jpg,rus,7
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_43.jpg,grc,5
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_33.jpg_fake_0_84.jpg,lva,6
fakes,1,/data/users/soteria/MIDV2020/fakes/svk_id_92.jpg_fake_8_110.jpg,svk,9
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_76.jpg,lva,6
fakes,1,/data/users/soteria/MIDV2020/fakes/fin_id_48.jpg_fake_7_13.jpg,fin,4
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_38.jpg,alb,0
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_69.jpg_fake_3_18.jpg,aze,1
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_21.jpg,svk,9
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_10.jpg_fake_2_2.jpg,esp,2
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_02.jpg,srb,8
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_71.jpg,srb,8
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_40.jpg_fake_3_64.jpg,aze,1
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_04.jpg_fake_1_77.jpg,rus,7
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_73.jpg,svk,9
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_80.jpg,rus,7
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_61.jpg,esp,2
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_66.jpg_fake_6_17.jpg,alb,0
fakes,1,/data/users/soteria/MIDV2020/fakes/fin_id_98.jpg_fake_7_27.jpg,fin,4
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_71.jpg,fin,4
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_84.jpg,srb,8
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_62.jpg_fake_1_36.jpg,rus,7
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_88.jpg_fake_2_38.jpg,esp,2
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_27.jpg_fake_1_108.jpg,rus,7
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_68.jpg,srb,8
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_23.jpg_fake_6_105.jpg,alb,0
fakes,1,/data/users/soteria/MIDV2020/fakes/fin_id_45.jpg_fake_7_18.jpg,fin,4
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_15.jpg_fake_1_111.jpg,rus,7
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_60.jpg,esp,2
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_55.jpg,fin,4
reals,0,/data/users/soteria/MIDV2020/reals/esp_id_78.jpg,esp,2
fakes,1,/data/users/soteria/MIDV2020/fakes/srb_passport_77.jpg_fake_5_70.jpg,srb,8
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_94.jpg_fake_4_57.jpg,grc,5
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_68.jpg_fake_1_48.jpg,rus,7
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_64.jpg,lva,6
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_69.jpg_fake_0_29.jpg,lva,6
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_47.jpg_fake_3_47.jpg,aze,1
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_89.jpg_fake_0_12.jpg,lva,6
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_95.jpg,lva,6
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_61.jpg,lva,6
fakes,1,/data/users/soteria/MIDV2020/fakes/srb_passport_40.jpg_fake_5_103.jpg,srb,8
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_86.jpg_fake_3_54.jpg,aze,1
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_28.jpg,rus,7
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_60.jpg_fake_3_102.jpg,aze,1
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_99.jpg_fake_1_71.jpg,rus,7
fakes,1,/data/users/soteria/MIDV2020/fakes/fin_id_94.jpg_fake_7_49.jpg,fin,4
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_93.jpg,aze,1
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_06.jpg,alb,0
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_43.jpg,alb,0
reals,0,/data/users/soteria/MIDV2020/reals/est_id_77.jpg,est,3
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_08.jpg,svk,9
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_17.jpg_fake_0_70.jpg,lva,6
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_64.jpg_fake_4_115.jpg,grc,5
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_45.jpg,aze,1
reals,0,/data/users/soteria/MIDV2020/reals/est_id_15.jpg,est,3
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_72.jpg_fake_3_4.jpg,aze,1
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_87.jpg_fake_6_90.jpg,alb,0
fakes,1,/data/users/soteria/MIDV2020/fakes/fin_id_64.jpg_fake_7_104.jpg,fin,4
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_73.jpg,lva,6
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_99.jpg,svk,9
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_79.jpg_fake_3_111.jpg,aze,1
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_84.jpg_fake_3_109.jpg,aze,1
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_06.jpg_fake_1_14.jpg,rus,7
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_85.jpg_fake_2_100.jpg,esp,2
fakes,1,/data/users/soteria/MIDV2020/fakes/est_id_22.jpg_fake_9_87.jpg,est,3
fakes,1,/data/users/soteria/MIDV2020/fakes/fin_id_01.jpg_fake_7_6.jpg,fin,4
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_86.jpg,grc,5
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_37.jpg_fake_0_20.jpg,lva,6
reals,0,/data/users/soteria/MIDV2020/reals/est_id_62.jpg,est,3
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_90.jpg_fake_1_26.jpg,rus,7
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_64.jpg,grc,5
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_98.jpg,grc,5
fakes,1,/data/users/soteria/MIDV2020/fakes/svk_id_50.jpg_fake_8_2.jpg,svk,9
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_14.jpg,fin,4
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_83.jpg,svk,9
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_79.jpg_fake_4_21.jpg,grc,5
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_16.jpg,srb,8
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_86.jpg_fake_1_99.jpg,rus,7
reals,0,/data/users/soteria/MIDV2020/reals/est_id_66.jpg,est,3
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_90.jpg,rus,7
fakes,1,/data/users/soteria/MIDV2020/fakes/est_id_95.jpg_fake_9_24.jpg,est,3
fakes,1,/data/users/soteria/MIDV2020/fakes/svk_id_17.jpg_fake_8_108.jpg,svk,9
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_62.jpg_fake_1_105.jpg,rus,7
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_53.jpg_fake_3_86.jpg,aze,1
reals,0,/data/users/soteria/MIDV2020/reals/est_id_56.jpg,est,3
fakes,1,/data/users/soteria/MIDV2020/fakes/svk_id_97.jpg_fake_8_95.jpg,svk,9
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_99.jpg_fake_1_18.jpg,rus,7
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_51.jpg,rus,7
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_01.jpg,srb,8
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_82.jpg,fin,4
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_38.jpg_fake_1_102.jpg,rus,7
fakes,1,/data/users/soteria/MIDV2020/fakes/est_id_75.jpg_fake_9_13.jpg,est,3
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_21.jpg,grc,5
fakes,1,/data/users/soteria/MIDV2020/fakes/fin_id_26.jpg_fake_7_68.jpg,fin,4
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_92.jpg,grc,5
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_08.jpg_fake_2_105.jpg,esp,2
fakes,1,/data/users/soteria/MIDV2020/fakes/fin_id_35.jpg_fake_7_4.jpg,fin,4
fakes,1,/data/users/soteria/MIDV2020/fakes/rus_internalpassport_50.jpg_fake_1_65.jpg,rus,7
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_52.jpg,rus,7
reals,0,/data/users/soteria/MIDV2020/reals/grc_passport_85.jpg,grc,5
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_81.jpg,aze,1
fakes,1,/data/users/soteria/MIDV2020/fakes/grc_passport_93.jpg_fake_4_60.jpg,grc,5
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_65.jpg,lva,6
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_46.jpg,rus,7
reals,0,/data/users/soteria/MIDV2020/reals/est_id_11.jpg,est,3
reals,0,/data/users/soteria/MIDV2020/reals/rus_internalpassport_18.jpg,rus,7
fakes,1,/data/users/soteria/MIDV2020/fakes/alb_id_49.jpg_fake_6_115.jpg,alb,0
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_09.jpg_fake_0_87.jpg,lva,6
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_53.jpg,lva,6
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_06.jpg,svk,9
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_71.jpg_fake_0_10.jpg,lva,6
reals,0,/data/users/soteria/MIDV2020/reals/alb_id_60.jpg,alb,0
fakes,1,/data/users/soteria/MIDV2020/fakes/aze_passport_06.jpg_fake_3_71.jpg,aze,1
reals,0,/data/users/soteria/MIDV2020/reals/aze_passport_07.jpg,aze,1
fakes,1,/data/users/soteria/MIDV2020/fakes/lva_passport_97.jpg_fake_0_112.jpg,lva,6
reals,0,/data/users/soteria/MIDV2020/reals/srb_passport_60.jpg,srb,8
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_87.jpg,svk,9
reals,0,/data/users/soteria/MIDV2020/reals/fin_id_64.jpg,fin,4
fakes,1,/data/users/soteria/MIDV2020/fakes/est_id_86.jpg_fake_9_19.jpg,est,3
fakes,1,/data/users/soteria/MIDV2020/fakes/svk_id_54.jpg_fake_8_103.jpg,svk,9
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_34.jpg,svk,9
fakes,1,/data/users/soteria/MIDV2020/fakes/svk_id_21.jpg_fake_8_81.jpg,svk,9
reals,0,/data/users/soteria/MIDV2020/reals/svk_id_70.jpg,svk,9
fakes,1,/data/users/soteria/MIDV2020/fakes/esp_id_15.jpg_fake_2_47.jpg,esp,2
reals,0,/data/users/soteria/MIDV2020/reals/lva_passport_80.jpg,lva,6
fakes,1,/data/users/soteria/MIDV2020/fakes/est_id_24.jpg_fake_9_99.jpg,est,3
fakes,1,/data/users/soteria/MIDV2020/fakes/srb_passport_53.jpg_fake_5_29.jpg,srb,8
